"gene","chr","strand","upstreamES","upstreamEE","downstreamES","downstreamEE","timepoint","compartment","version","replicate","count"
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t1_5","cyt","inclusion","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t1_5","cyt","skipping","r1",0.854098605684026
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t1_5","cyt","skipping","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","nuc","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","nuc","inclusion","r2",0.169956746008141
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","nuc","skipping","r1",0.305927342256214
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","nuc","skipping","r2",0.339913492016282
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","cyt","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","cyt","inclusion","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","cyt","skipping","r1",0.451009132934942
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t3_0","cyt","skipping","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","nuc","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","nuc","inclusion","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","nuc","skipping","r1",0.137344714632019
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","nuc","skipping","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","cyt","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","cyt","inclusion","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","cyt","skipping","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t5_0","cyt","skipping","r2",1.85378287568069
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","nuc","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","nuc","inclusion","r2",0.116177077100917
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","nuc","skipping","r1",0.207936953515694
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","nuc","skipping","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","cyt","inclusion","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","cyt","inclusion","r2",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","cyt","skipping","r1",0
"FBgn0014127","chr2L","-",20060412,20060724,20060829,20060977,"t7_5","cyt","skipping","r2",0.306161500191351
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","nuc","inclusion","r1",2.83009523270458
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","nuc","inclusion","r2",0.353032549601073
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","nuc","skipping","r1",2.83009523270458
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","nuc","skipping","r2",3.88335804561181
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","cyt","inclusion","r1",0.618448313182226
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","cyt","inclusion","r2",0.292654375182909
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","cyt","skipping","r1",6.80293144500448
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_0","cyt","skipping","r2",2.34123500146327
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","nuc","inclusion","r1",0.739415270404164
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","nuc","inclusion","r2",0.190603259315734
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","nuc","skipping","r1",4.14072551426332
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","nuc","skipping","r2",4.19327170494615
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","cyt","inclusion","r1",0.854238446425012
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","cyt","inclusion","r2",1.74276751481352
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","cyt","skipping","r1",4.5559383809334
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t0_5","cyt","skipping","r2",5.57685604740328
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","nuc","inclusion","r1",0.201122262223205
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","nuc","inclusion","r2",0.246445030435961
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","nuc","skipping","r1",1.40785583556244
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","nuc","skipping","r2",0.739335091307884
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","cyt","inclusion","r1",0.64057395426302
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","cyt","inclusion","r2",0.25651549353581
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","cyt","skipping","r1",1.70819721136805
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t1_5","cyt","skipping","r2",0.513030987071619
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","nuc","inclusion","r1",0.305927342256214
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","nuc","inclusion","r2",0.169956746008141
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","nuc","skipping","r1",0.458891013384321
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","nuc","skipping","r2",0.509870238024423
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","cyt","inclusion","r1",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","cyt","inclusion","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","cyt","skipping","r1",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t3_0","cyt","skipping","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","nuc","inclusion","r1",0.0686723573160096
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","nuc","inclusion","r2",0.0738923536192475
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","nuc","skipping","r1",0.549378858528077
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","nuc","skipping","r2",0.29556941447699
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","cyt","inclusion","r1",0.225912120185248
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","cyt","inclusion","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","cyt","skipping","r1",0.451824240370496
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t5_0","cyt","skipping","r2",0.463445718920172
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","nuc","inclusion","r1",0.0519842383789235
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","nuc","inclusion","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","nuc","skipping","r1",0.207936953515694
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","nuc","skipping","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","cyt","inclusion","r1",0.324738585438722
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","cyt","inclusion","r2",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","cyt","skipping","r1",0
"FBgn0019686","chr2L","+",20061497,20061720,20061782,20062012,"t7_5","cyt","skipping","r2",0.612323000382702
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","nuc","inclusion","r1",0.141504761635229
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","nuc","inclusion","r2",0.706065099202146
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","nuc","skipping","r1",6.50921903522053
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","nuc","skipping","r2",4.58942314481395
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","cyt","inclusion","r2",0.292654375182909
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","cyt","skipping","r1",3.71068987909335
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_0","cyt","skipping","r2",2.92654375182909
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","nuc","skipping","r1",4.14072551426332
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","nuc","skipping","r2",2.66844563042028
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","cyt","inclusion","r1",0.284746148808337
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","cyt","skipping","r1",3.98644608331672
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t0_5","cyt","skipping","r2",7.6681770651795
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","nuc","skipping","r1",2.61458940890167
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","nuc","skipping","r2",0.985780121743845
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","cyt","inclusion","r2",0.25651549353581
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","cyt","skipping","r1",1.70819721136805
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t1_5","cyt","skipping","r2",2.05212394828648
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","nuc","skipping","r1",0.305927342256214
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","nuc","skipping","r2",0.679826984032564
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","cyt","skipping","r1",0.451009132934942
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t3_0","cyt","skipping","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","nuc","inclusion","r1",0.0686723573160096
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","nuc","skipping","r1",0.412034143896057
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","nuc","skipping","r2",0.443354121715485
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","cyt","inclusion","r1",0.225912120185248
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","cyt","skipping","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t5_0","cyt","skipping","r2",0.463445718920172
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","nuc","skipping","r1",0.311905430273541
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","nuc","skipping","r2",0.464708308403669
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","cyt","skipping","r1",0
"FBgn0031220","chr2L","-",119134,119235,119288,119375,"t7_5","cyt","skipping","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","nuc","inclusion","r1",0.566019046540916
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","nuc","inclusion","r2",0.882581374002683
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","nuc","skipping","r1",8.49028569811374
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","nuc","skipping","r2",6.00155334321825
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","cyt","inclusion","r1",0.309224156591113
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","cyt","skipping","r1",9.27672469773339
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_0","cyt","skipping","r2",2.92654375182909
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","nuc","inclusion","r1",0.147883054080833
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","nuc","skipping","r1",7.39415270404164
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","nuc","skipping","r2",4.19327170494615
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","cyt","skipping","r1",1.13898459523335
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t0_5","cyt","skipping","r2",9.06239107703033
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","nuc","skipping","r1",2.61458940890167
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","nuc","skipping","r2",1.72511521305173
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","cyt","inclusion","r1",0.213524651421007
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","cyt","skipping","r1",2.13524651421007
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t1_5","cyt","skipping","r2",6.15637184485943
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","nuc","skipping","r1",1.22370936902486
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","nuc","skipping","r2",0.679826984032564
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","cyt","skipping","r1",1.35302739880483
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t3_0","cyt","skipping","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","nuc","skipping","r1",0.824068287792115
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","nuc","skipping","r2",0.443354121715485
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","cyt","skipping","r1",0.451824240370496
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t5_0","cyt","skipping","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","nuc","inclusion","r2",0.0580885385504586
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","nuc","skipping","r1",0.311905430273541
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","nuc","skipping","r2",0.348531231302752
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","cyt","skipping","r1",0.649477170877444
"FBgn0031220","chr2L","-",119288,119375,119431,119554,"t7_5","cyt","skipping","r2",0.306161500191351
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","nuc","inclusion","r1",1.13203809308183
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","nuc","inclusion","r2",1.41213019840429
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","nuc","skipping","r1",0.849028569811374
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","nuc","skipping","r2",1.41213019840429
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","cyt","inclusion","r1",2.4737932527289
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","cyt","skipping","r1",0.618448313182226
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_0","cyt","skipping","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","nuc","inclusion","r1",0.443649162242499
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","nuc","inclusion","r2",0.381206518631469
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","nuc","skipping","r1",1.18306443264666
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","nuc","skipping","r2",0.762413037262937
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","cyt","inclusion","r1",0.284746148808337
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","cyt","skipping","r1",1.13898459523335
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t0_5","cyt","skipping","r2",0.69710700592541
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","nuc","skipping","r1",0.201122262223205
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","nuc","skipping","r2",0.246445030435961
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","cyt","inclusion","r1",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","cyt","inclusion","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","cyt","skipping","r1",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t1_5","cyt","skipping","r2",0.513030987071619
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t3_0","nuc","inclusion","r1",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t3_0","nuc","inclusion","r2",0
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t3_0","nuc","skipping","r1",0.611854684512428
"FBgn0031220","chr2L","-",119828,120080,120421,120631,"t3_0","nuc","skipping","r2",0.169956746008141
